stop_nr;hum;temp;time;time_start;time_end;sensor_ID;round_nr
3233;60.5;24.0;2021-08-11 16:01:50.591320;2021-08-11 16:01:42.195717;2021-08-11 16:01:52.207311;1;202
3234;60.6;24.0;2021-08-11 16:02:08.636172;2021-08-11 16:01:58.814973;2021-08-11 16:02:08.822035;2;202
3235;60.6;23.9;2021-08-11 16:02:24.676199;2021-08-11 16:02:15.035028;2021-08-11 16:02:25.042090;3;202
3236;60.7;23.9;2021-08-11 16:02:42.714763;2021-08-11 16:02:32.899886;2021-08-11 16:02:42.910050;4;202
3237;60.8;23.9;2021-08-11 16:03:00.759527;2021-08-11 16:02:51.047430;2021-08-11 16:03:01.058042;5;202
3238;60.6;23.9;2021-08-11 16:03:16.797439;2021-08-11 16:03:08.100034;2021-08-11 16:03:18.110067;6;202
3239;60.5;23.9;2021-08-11 16:03:32.835535;2021-08-11 16:03:24.314080;2021-08-11 16:03:34.322031;7;202
3240;60.6;23.9;2021-08-11 16:03:48.873492;2021-08-11 16:03:40.507333;2021-08-11 16:03:50.514152;8;202
3241;60.5;23.9;2021-08-11 16:04:04.911585;2021-08-11 16:03:56.120491;2021-08-11 16:04:06.130017;9;202
3242;60.2;23.9;2021-08-11 16:04:20.949449;2021-08-11 16:04:11.092458;2021-08-11 16:04:21.103136;10;202
3243;60.2;24.0;2021-08-11 16:04:36.983511;2021-08-11 16:04:28.756141;2021-08-11 16:04:38.765983;11;202
3244;60.1;24.0;2021-08-11 16:04:53.021505;2021-08-11 16:04:44.732513;2021-08-11 16:04:54.742040;12;202
3245;60.2;24.0;2021-08-11 16:05:11.062248;2021-08-11 16:05:01.497293;2021-08-11 16:05:11.506045;13;202
3246;60.3;24.0;2021-08-11 16:05:27.100173;2021-08-11 16:05:18.783785;2021-08-11 16:05:28.794039;14;202
3247;60.3;24.0;2021-08-11 16:05:47.147606;2021-08-11 16:05:37.433151;2021-08-11 16:05:47.442083;15;202
3248;61.1;23.9;2021-08-11 16:08:41.550729;2021-08-11 16:08:31.674212;2021-08-11 16:08:41.682043;0;203
3249;60.6;23.8;2021-08-11 16:09:01.598432;2021-08-11 16:08:51.728022;2021-08-11 16:09:01.738031;1;203
3250;60.8;23.9;2021-08-11 16:09:17.636225;2021-08-11 16:09:08.956031;2021-08-11 16:09:18.966512;2;203
3251;60.8;23.8;2021-08-11 16:09:35.677010;2021-08-11 16:09:25.852620;2021-08-11 16:09:35.862051;3;203
3252;60.9;23.8;2021-08-11 16:09:51.715168;2021-08-11 16:09:41.750617;2021-08-11 16:09:51.758011;4;203
3253;60.9;23.8;2021-08-11 16:10:07.752922;2021-08-11 16:09:59.266041;2021-08-11 16:10:09.274015;5;203
3254;60.9;23.8;2021-08-11 16:10:25.793623;2021-08-11 16:10:17.687601;2021-08-11 16:10:27.698038;6;203
3255;60.8;23.9;2021-08-11 16:10:43.834470;2021-08-11 16:10:35.150690;2021-08-11 16:10:45.161279;7;203
3256;60.7;23.9;2021-08-11 16:10:59.872346;2021-08-11 16:10:51.726806;2021-08-11 16:11:01.734083;8;203
3257;60.6;23.9;2021-08-11 16:11:17.913097;2021-08-11 16:11:08.144895;2021-08-11 16:11:18.154040;9;203
3258;60.5;23.9;2021-08-11 16:11:31.948327;2021-08-11 16:11:23.812833;2021-08-11 16:11:33.822058;10;203
3259;60.5;23.9;2021-08-11 16:11:47.986571;2021-08-11 16:11:39.304014;2021-08-11 16:11:49.314035;11;203
3260;60.3;23.9;2021-08-11 16:12:06.031081;2021-08-11 16:11:56.972005;2021-08-11 16:12:06.982060;12;203
3261;60.3;24.0;2021-08-11 16:12:22.065112;2021-08-11 16:12:12.544595;2021-08-11 16:12:22.554019;13;203
3262;60.4;24.0;2021-08-11 16:12:40.109917;2021-08-11 16:12:30.334015;2021-08-11 16:12:40.342050;14;203
3263;60.6;24.0;2021-08-11 16:12:56.143861;2021-08-11 16:12:47.494957;2021-08-11 16:12:57.505510;15;203
3264;60.6;24.0;2021-08-11 16:13:16.191305;2021-08-11 16:13:06.469883;2021-08-11 16:13:16.478048;0;204
3265;61.6;24.0;2021-08-11 16:13:36.238706;2021-08-11 16:13:26.814851;2021-08-11 16:13:36.821969;1;204
3266;61.5;23.9;2021-08-11 16:13:52.272751;2021-08-11 16:13:44.059604;2021-08-11 16:13:54.070023;2;204
3267;62.0;24.0;2021-08-11 16:14:10.313399;2021-08-11 16:14:00.933643;2021-08-11 16:14:10.942524;3;204
3268;62.0;23.9;2021-08-11 16:14:26.355438;2021-08-11 16:14:17.274926;2021-08-11 16:14:27.286018;4;204
3269;61.8;23.9;2021-08-11 16:14:44.396204;2021-08-11 16:14:34.881085;2021-08-11 16:14:44.890058;5;204
3270;61.8;23.9;2021-08-11 16:15:02.440911;2021-08-11 16:14:53.354440;2021-08-11 16:15:03.365018;6;204
3271;61.6;24.0;2021-08-11 16:15:20.481678;2021-08-11 16:15:10.956928;2021-08-11 16:15:20.966060;7;204
3272;61.6;24.0;2021-08-11 16:15:36.519648;2021-08-11 16:15:27.468675;2021-08-11 16:15:37.478047;8;204
3273;61.6;24.0;2021-08-11 16:15:52.553655;2021-08-11 16:15:43.801028;2021-08-11 16:15:53.811608;9;204
3274;61.3;24.0;2021-08-11 16:16:08.591663;2021-08-11 16:15:59.342862;2021-08-11 16:16:09.350070;10;204
3275;61.1;24.0;2021-08-11 16:16:24.629529;2021-08-11 16:16:14.631246;2021-08-11 16:16:24.641777;11;204
3276;61.0;24.0;2021-08-11 16:16:40.663571;2021-08-11 16:16:32.601329;2021-08-11 16:16:42.611886;12;204
3277;61.0;24.0;2021-08-11 16:16:56.701522;2021-08-11 16:16:47.923447;2021-08-11 16:16:57.934015;13;204
3278;60.6;24.1;2021-08-11 16:17:14.742244;2021-08-11 16:17:06.001010;2021-08-11 16:17:16.010016;14;204
3279;60.0;24.1;2021-08-11 16:17:32.786975;2021-08-11 16:17:23.269861;2021-08-11 16:17:33.277996;15;204
3280;59.8;24.1;2021-08-11 16:17:50.827651;2021-08-11 16:17:42.371234;2021-08-11 16:17:52.378032;0;205
3281;60.1;24.1;2021-08-11 16:18:10.871193;2021-08-11 16:18:02.786017;2021-08-11 16:18:12.793997;1;205
3282;60.2;24.1;2021-08-11 16:18:28.916020;2021-08-11 16:18:20.355496;2021-08-11 16:18:30.366041;2;205
3283;60.4;24.1;2021-08-11 16:18:46.956670;2021-08-11 16:18:37.177302;2021-08-11 16:18:47.186007;3;205
3284;60.3;24.0;2021-08-11 16:19:02.994605;2021-08-11 16:18:53.234529;2021-08-11 16:19:03.241983;4;205
3285;60.4;24.0;2021-08-11 16:19:19.032527;2021-08-11 16:19:10.871236;2021-08-11 16:19:20.878058;5;205
3286;60.4;24.1;2021-08-11 16:19:37.073332;2021-08-11 16:19:29.057224;2021-08-11 16:19:39.067779;6;205
3287;60.4;24.1;2021-08-11 16:19:55.113994;2021-08-11 16:19:46.515966;2021-08-11 16:19:56.526073;7;205
3288;60.4;24.1;2021-08-11 16:20:11.152102;2021-08-11 16:20:03.139880;2021-08-11 16:20:13.150052;8;205
3289;60.3;24.1;2021-08-11 16:20:29.196769;2021-08-11 16:20:19.801874;2021-08-11 16:20:29.812446;9;205
3290;60.3;24.1;2021-08-11 16:20:45.234832;2021-08-11 16:20:35.429825;2021-08-11 16:20:45.438036;10;205
3291;59.9;24.1;2021-08-11 16:20:59.265994;2021-08-11 16:20:51.106318;2021-08-11 16:21:01.116915;11;205
3292;59.8;24.1;2021-08-11 16:21:17.306930;2021-08-11 16:21:08.817020;2021-08-11 16:21:18.826035;12;205
3293;59.7;24.1;2021-08-11 16:21:33.344797;2021-08-11 16:21:24.114655;2021-08-11 16:21:34.122029;13;205
3294;59.5;24.1;2021-08-11 16:21:51.385441;2021-08-11 16:21:42.369805;2021-08-11 16:21:52.378043;14;205
3295;59.6;24.1;2021-08-11 16:22:09.426378;2021-08-11 16:21:59.958013;2021-08-11 16:22:09.966045;15;205
3296;59.5;24.1;2021-08-11 16:22:27.466977;2021-08-11 16:22:19.151791;2021-08-11 16:22:29.162020;0;206
3297;59.7;24.1;2021-08-11 16:22:49.517196;2021-08-11 16:22:39.658347;2021-08-11 16:22:49.666029;1;206
3298;59.7;24.1;2021-08-11 16:23:05.555198;2021-08-11 16:22:56.849198;2021-08-11 16:23:06.858040;2;206
3299;59.8;24.1;2021-08-11 16:23:23.595883;2021-08-11 16:23:14.537154;2021-08-11 16:23:24.546016;3;206
3300;60.0;24.1;2021-08-11 16:23:39.633946;2021-08-11 16:23:30.725072;2021-08-11 16:23:40.734041;4;206
3301;60.1;24.1;2021-08-11 16:23:57.674532;2021-08-11 16:23:48.701454;2021-08-11 16:23:58.710010;5;206
3302;59.7;24.1;2021-08-11 16:24:15.715236;2021-08-11 16:24:07.124279;2021-08-11 16:24:17.134467;6;206
3303;59.7;24.1;2021-08-11 16:24:33.756070;2021-08-11 16:24:24.407148;2021-08-11 16:24:34.414041;7;206
3304;59.8;24.1;2021-08-11 16:24:49.793947;2021-08-11 16:24:40.968304;2021-08-11 16:24:50.977934;8;206
3305;59.7;24.1;2021-08-11 16:25:07.834634;2021-08-11 16:24:57.919721;2021-08-11 16:25:07.930041;9;206
3306;59.7;24.1;2021-08-11 16:25:21.869870;2021-08-11 16:25:13.678016;2021-08-11 16:25:23.685997;10;206
3307;59.5;24.1;2021-08-11 16:25:37.903937;2021-08-11 16:25:29.044374;2021-08-11 16:25:39.054029;11;206
3308;59.5;24.1;2021-08-11 16:25:55.944538;2021-08-11 16:25:46.751215;2021-08-11 16:25:56.758036;12;206
3309;59.0;24.2;2021-08-11 16:26:11.982521;2021-08-11 16:26:02.152485;2021-08-11 16:26:12.163089;13;206
3310;59.0;24.2;2021-08-11 16:26:30.023372;2021-08-11 16:26:20.323470;2021-08-11 16:26:30.334027;14;206
3311;58.7;24.2;2021-08-11 16:26:46.061218;2021-08-11 16:26:37.676308;2021-08-11 16:26:47.687329;15;206
3312;58.7;24.2;2021-08-11 16:27:06.108625;2021-08-11 16:26:56.649339;2021-08-11 16:27:06.658055;0;207
3313;59.1;24.1;2021-08-11 16:27:26.152268;2021-08-11 16:27:17.146312;2021-08-11 16:27:27.153990;1;207
3314;59.3;24.1;2021-08-11 16:27:44.193017;2021-08-11 16:27:34.571376;2021-08-11 16:27:44.581983;2;207
3315;59.5;24.1;2021-08-11 16:28:00.230808;2021-08-11 16:27:51.487600;2021-08-11 16:28:01.498275;3;207
3316;59.8;24.1;2021-08-11 16:28:16.268779;2021-08-11 16:28:07.945214;2021-08-11 16:28:17.954195;4;207
3317;60.0;24.1;2021-08-11 16:28:34.309474;2021-08-11 16:28:25.682458;2021-08-11 16:28:35.692993;5;207
3318;60.0;24.1;2021-08-11 16:28:54.353143;2021-08-11 16:28:44.491889;2021-08-11 16:28:54.502021;6;207
3319;60.0;24.1;2021-08-11 16:29:10.390937;2021-08-11 16:29:02.084963;2021-08-11 16:29:12.094027;7;207
3320;60.0;24.1;2021-08-11 16:29:28.431744;2021-08-11 16:29:18.541226;2021-08-11 16:29:28.551743;8;207
3321;60.1;24.0;2021-08-11 16:29:44.469505;2021-08-11 16:29:35.439130;2021-08-11 16:29:45.450063;9;207
3322;60.0;24.1;2021-08-11 16:30:00.503698;2021-08-11 16:29:51.471537;2021-08-11 16:30:01.481989;10;207
3323;59.9;24.0;2021-08-11 16:30:16.541577;2021-08-11 16:30:06.692172;2021-08-11 16:30:16.702019;11;207
3324;60.1;24.1;2021-08-11 16:30:34.582328;2021-08-11 16:30:24.924621;2021-08-11 16:30:34.934021;12;207
3325;60.1;24.1;2021-08-11 16:30:48.613412;2021-08-11 16:30:40.535280;2021-08-11 16:30:50.546037;13;207
3326;59.9;24.1;2021-08-11 16:31:06.658234;2021-08-11 16:30:58.365670;2021-08-11 16:31:08.374020;14;207
3327;59.7;24.0;2021-08-11 16:32:08.799264;2021-08-11 16:31:59.500270;2021-08-11 16:32:09.510043;15;207
3328;60.3;24.0;2021-08-11 16:32:26.840024;2021-08-11 16:32:18.645053;2021-08-11 16:32:28.654029;0;208
3329;59.1;24.0;2021-08-11 16:32:48.890188;2021-08-11 16:32:39.253850;2021-08-11 16:32:49.262083;1;208
3330;59.2;23.9;2021-08-11 16:33:04.924334;2021-08-11 16:32:56.728718;2021-08-11 16:33:06.738030;2;208
3331;58.8;23.9;2021-08-11 16:33:22.968954;2021-08-11 16:33:13.573819;2021-08-11 16:33:23.582042;3;208
3332;59.0;23.9;2021-08-11 16:33:39.006895;2021-08-11 16:33:30.111199;2021-08-11 16:33:40.118259;4;208
3333;59.1;23.9;2021-08-11 16:33:57.047721;2021-08-11 16:33:48.700369;2021-08-11 16:33:58.710012;5;208
3334;59.3;23.9;2021-08-11 16:34:17.095149;2021-08-11 16:34:07.325538;2021-08-11 16:34:17.336483;6;208
3335;59.8;23.9;2021-08-11 16:34:33.133293;2021-08-11 16:34:24.701454;2021-08-11 16:34:34.710625;7;208
3336;59.8;23.9;2021-08-11 16:34:49.171166;2021-08-11 16:34:41.127501;2021-08-11 16:34:51.138047;8;208
3337;59.6;23.9;2021-08-11 16:35:07.211902;2021-08-11 16:34:59.152222;2021-08-11 16:35:09.162201;9;208
3338;59.3;23.9;2021-08-11 16:35:23.249886;2021-08-11 16:35:15.123769;2021-08-11 16:35:25.134045;10;208
3339;59.4;23.9;2021-08-11 16:35:39.284021;2021-08-11 16:35:30.462072;2021-08-11 16:35:40.469990;11;208
3340;59.7;24.0;2021-08-11 16:35:57.328585;2021-08-11 16:35:48.517688;2021-08-11 16:35:58.526019;12;208
3341;59.8;24.0;2021-08-11 16:36:13.362639;2021-08-11 16:36:04.730356;2021-08-11 16:36:14.740906;13;208
3342;60.0;24.0;2021-08-11 16:36:31.407318;2021-08-11 16:36:22.686842;2021-08-11 16:36:32.698035;14;208
3343;59.7;24.0;2021-08-11 16:36:49.448000;2021-08-11 16:36:40.357231;2021-08-11 16:36:50.367771;15;208
3344;59.4;24.0;2021-08-11 16:37:09.491546;2021-08-11 16:36:59.701811;2021-08-11 16:37:09.710020;0;209
3345;59.3;24.0;2021-08-11 16:37:29.534980;2021-08-11 16:37:20.360803;2021-08-11 16:37:30.369973;1;209
3346;59.7;23.9;2021-08-11 16:37:47.579613;2021-08-11 16:37:38.299558;2021-08-11 16:37:48.310020;2;209
3347;59.9;23.9;2021-08-11 16:38:03.617601;2021-08-11 16:37:55.410596;2021-08-11 16:38:05.417980;3;209
3348;59.9;23.9;2021-08-11 16:38:21.658430;2021-08-11 16:38:12.044920;2021-08-11 16:38:22.053980;4;209
3349;60.0;23.9;2021-08-11 16:38:39.699081;2021-08-11 16:38:30.575398;2021-08-11 16:38:40.582030;5;209
3350;60.0;23.9;2021-08-11 16:38:57.743852;2021-08-11 16:38:49.604634;2021-08-11 16:38:59.614032;6;209
3351;60.2;23.9;2021-08-11 16:39:15.784571;2021-08-11 16:39:07.486565;2021-08-11 16:39:17.497424;7;209
3352;60.2;23.9;2021-08-11 16:39:33.829341;2021-08-11 16:39:24.160972;2021-08-11 16:39:34.170062;8;209
3353;59.9;23.9;2021-08-11 16:39:49.863382;2021-08-11 16:39:40.405811;2021-08-11 16:39:50.416403;9;209
3354;59.8;23.9;2021-08-11 16:40:05.901315;2021-08-11 16:39:56.887030;2021-08-11 16:40:06.894059;10;209
3355;58.7;24.0;2021-08-11 16:40:21.939163;2021-08-11 16:40:12.264195;2021-08-11 16:40:22.274781;11;209
3356;58.3;24.0;2021-08-11 16:40:39.980143;2021-08-11 16:40:30.346649;2021-08-11 16:40:40.354060;12;209
3357;58.4;24.0;2021-08-11 16:40:56.017940;2021-08-11 16:40:46.041565;2021-08-11 16:40:56.050021;13;209
3358;58.6;24.0;2021-08-11 16:41:12.051909;2021-08-11 16:41:03.955759;2021-08-11 16:41:13.966047;14;209
3359;58.7;24.0;2021-08-11 16:41:30.092789;2021-08-11 16:41:21.671932;2021-08-11 16:41:31.682022;15;209
3360;58.7;24.0;2021-08-11 16:41:50.140132;2021-08-11 16:41:40.811222;2021-08-11 16:41:50.818076;0;210
3361;59.1;24.0;2021-08-11 16:42:10.187616;2021-08-11 16:42:01.817511;2021-08-11 16:42:11.826001;1;210
3362;59.4;23.9;2021-08-11 16:42:28.228302;2021-08-11 16:42:19.669268;2021-08-11 16:42:29.678042;2;210
3363;59.6;23.9;2021-08-11 16:42:46.269356;2021-08-11 16:42:37.025450;2021-08-11 16:42:47.034029;3;210
3364;59.8;23.9;2021-08-11 16:43:02.307112;2021-08-11 16:42:53.638778;2021-08-11 16:43:03.646032;4;210
3365;59.8;23.9;2021-08-11 16:43:20.351752;2021-08-11 16:43:11.518148;2021-08-11 16:43:21.530099;5;210
3366;59.6;23.8;2021-08-11 16:43:38.392605;2021-08-11 16:43:30.254851;2021-08-11 16:43:40.262045;6;210
3367;59.7;23.9;2021-08-11 16:43:56.433252;2021-08-11 16:43:47.955763;2021-08-11 16:43:57.966058;7;210
3368;59.5;23.9;2021-08-11 16:44:14.477926;2021-08-11 16:44:04.558096;2021-08-11 16:44:14.566026;8;210
3369;59.6;23.9;2021-08-11 16:44:30.512691;2021-08-11 16:44:21.134579;2021-08-11 16:44:31.145836;9;210
3370;59.5;23.9;2021-08-11 16:44:46.550089;2021-08-11 16:44:36.792698;2021-08-11 16:44:46.802036;10;210
3371;59.4;23.9;2021-08-11 16:45:02.587958;2021-08-11 16:44:52.579973;2021-08-11 16:45:02.589979;11;210
3372;58.8;23.9;2021-08-11 16:45:20.628774;2021-08-11 16:45:10.891960;2021-08-11 16:45:20.902048;12;210
3373;59.1;24.0;2021-08-11 16:45:36.666755;2021-08-11 16:45:26.921595;2021-08-11 16:45:36.930074;13;210
3374;58.9;24.0;2021-08-11 16:45:54.711273;2021-08-11 16:45:45.432526;2021-08-11 16:45:55.442023;14;210
3375;58.8;24.0;2021-08-11 16:46:12.752335;2021-08-11 16:46:03.077695;2021-08-11 16:46:13.086041;15;210
3376;58.9;24.0;2021-08-11 16:46:30.792890;2021-08-11 16:46:22.638251;2021-08-11 16:46:32.648848;0;211
3377;58.3;24.0;2021-08-11 16:46:52.843240;2021-08-11 16:46:43.379373;2021-08-11 16:46:53.385977;1;211
3378;58.7;23.9;2021-08-11 16:47:10.887806;2021-08-11 16:47:01.396584;2021-08-11 16:47:11.407131;2;211
3379;59.1;23.9;2021-08-11 16:47:26.925875;2021-08-11 16:47:18.689016;2021-08-11 16:47:28.699656;3;211
3380;59.3;23.9;2021-08-11 16:47:44.966582;2021-08-11 16:47:35.545797;2021-08-11 16:47:45.554022;4;211
3381;59.3;23.9;2021-08-11 16:48:03.007417;2021-08-11 16:47:53.920823;2021-08-11 16:48:03.930041;5;211
3382;59.2;23.9;2021-08-11 16:48:21.048036;2021-08-11 16:48:12.973496;2021-08-11 16:48:22.982043;6;211
3383;59.6;24.4;2021-08-11 16:48:39.092761;2021-08-11 16:48:30.720362;2021-08-11 16:48:40.730032;7;211
3384;59.1;23.9;2021-08-11 16:48:57.133410;2021-08-11 16:48:47.342181;2021-08-11 16:48:57.349970;8;211
3385;59.0;23.9;2021-08-11 16:49:13.171634;2021-08-11 16:49:04.283063;2021-08-11 16:49:14.290040;9;211
3386;59.0;24.0;2021-08-11 16:49:29.209434;2021-08-11 16:49:20.072123;2021-08-11 16:49:30.082070;10;211
3387;58.9;23.9;2021-08-11 16:49:45.243524;2021-08-11 16:49:35.825062;2021-08-11 16:49:45.834063;11;211
3388;59.1;24.0;2021-08-11 16:50:03.284223;2021-08-11 16:49:54.209715;2021-08-11 16:50:04.218033;12;211
3389;58.5;23.8;2021-08-11 16:50:19.322170;2021-08-11 16:50:09.826886;2021-08-11 16:50:19.834029;13;211
3390;57.9;24.0;2021-08-11 16:50:37.362910;2021-08-11 16:50:28.110068;2021-08-11 16:50:38.120760;14;211
3391;58.3;24.0;2021-08-11 16:50:55.403531;2021-08-11 16:50:45.864092;2021-08-11 16:50:55.874028;15;211
3392;58.0;24.1;2021-08-11 16:51:13.444335;2021-08-11 16:51:05.376528;2021-08-11 16:51:15.385988;0;212
3393;57.5;24.0;2021-08-11 16:51:35.494416;2021-08-11 16:51:26.432771;2021-08-11 16:51:36.442006;1;212
3394;58.0;24.0;2021-08-11 16:51:53.535271;2021-08-11 16:51:44.631270;2021-08-11 16:51:54.642028;2;212
3395;58.0;24.0;2021-08-11 16:52:11.576021;2021-08-11 16:52:01.667643;2021-08-11 16:52:11.678043;3;212
3396;58.1;24.0;2021-08-11 16:52:27.613879;2021-08-11 16:52:19.119188;2021-08-11 16:52:29.125958;4;212
3397;58.0;24.0;2021-08-11 16:52:45.654722;2021-08-11 16:52:36.821973;2021-08-11 16:52:46.830022;5;212
3398;58.0;24.0;2021-08-11 16:53:05.701950;2021-08-11 16:52:55.746461;2021-08-11 16:53:05.754044;6;212
3399;57.9;24.0;2021-08-11 16:53:21.735923;2021-08-11 16:53:13.527983;2021-08-11 16:53:23.537990;7;212
3400;58.5;24.1;2021-08-11 16:53:39.776677;2021-08-11 16:53:30.545414;2021-08-11 16:53:40.554033;8;212
3401;58.7;24.1;2021-08-11 16:53:55.814671;2021-08-11 16:53:47.008157;2021-08-11 16:53:57.018024;9;212
3402;57.6;24.1;2021-08-11 16:54:39.915092;2021-08-11 16:54:30.640387;2021-08-11 16:54:40.650032;10;212
3403;57.1;24.1;2021-08-11 16:54:55.954161;2021-08-11 16:54:46.338477;2021-08-11 16:54:56.349102;11;212
3404;56.9;24.1;2021-08-11 16:55:13.993866;2021-08-11 16:55:04.437383;2021-08-11 16:55:14.445975;12;212
3405;56.6;24.1;2021-08-11 16:55:30.031832;2021-08-11 16:55:20.354249;2021-08-11 16:55:30.362196;13;212
3406;56.4;24.1;2021-08-11 16:55:48.072559;2021-08-11 16:55:38.455940;2021-08-11 16:55:48.465989;14;212
3407;56.0;24.1;2021-08-11 16:56:06.113213;2021-08-11 16:55:56.403503;2021-08-11 16:56:06.414054;15;212
3408;56.1;24.1;2021-08-11 16:56:24.157951;2021-08-11 16:56:16.030829;2021-08-11 16:56:26.038033;0;213
3409;56.7;24.1;2021-08-11 16:56:46.208121;2021-08-11 16:56:37.031531;2021-08-11 16:56:47.042032;1;213
3410;57.7;24.3;2021-08-11 16:57:04.248891;2021-08-11 16:56:55.051359;2021-08-11 16:57:05.062036;2;213
3411;57.2;24.1;2021-08-11 16:57:22.289672;2021-08-11 16:57:12.535400;2021-08-11 16:57:22.542051;3;213
3412;57.3;24.1;2021-08-11 16:57:38.327616;2021-08-11 16:57:29.129047;2021-08-11 16:57:39.138371;4;213
3413;57.6;24.1;2021-08-11 16:57:56.368479;2021-08-11 16:57:47.739491;2021-08-11 16:57:57.750035;5;213
3414;58.2;24.1;2021-08-11 16:58:16.415784;2021-08-11 16:58:06.778230;2021-08-11 16:58:16.786030;6;213
3415;58.2;24.1;2021-08-11 16:58:34.456488;2021-08-11 16:58:24.676994;2021-08-11 16:58:34.686020;7;213
3416;58.3;24.1;2021-08-11 16:58:50.494577;2021-08-11 16:58:41.416384;2021-08-11 16:58:51.425942;8;213
3417;57.7;24.1;2021-08-11 16:59:06.532468;2021-08-11 16:58:58.187758;2021-08-11 16:59:08.198022;9;213
3418;57.9;24.1;2021-08-11 16:59:22.566430;2021-08-11 16:59:14.454100;2021-08-11 16:59:24.461969;10;213
3419;58.0;24.1;2021-08-11 16:59:38.604441;2021-08-11 16:59:30.410104;2021-08-11 16:59:40.418021;11;213
3420;57.9;24.1;2021-08-11 16:59:58.651854;2021-08-11 16:59:48.802599;2021-08-11 16:59:58.814047;12;213
3421;57.7;24.1;2021-08-11 17:00:14.686054;2021-08-11 17:00:04.768816;2021-08-11 17:00:14.778016;13;213
3422;57.5;24.1;2021-08-11 17:00:32.726733;2021-08-11 17:00:23.325187;2021-08-11 17:00:33.334066;14;213
3423;58.2;24.1;2021-08-11 17:00:50.771272;2021-08-11 17:00:41.324919;2021-08-11 17:00:51.334065;15;213
3424;58.8;24.1;2021-08-11 17:01:10.814761;2021-08-11 17:01:00.873586;2021-08-11 17:01:10.880234;0;214
3425;58.7;24.1;2021-08-11 17:01:30.862281;2021-08-11 17:01:22.236275;2021-08-11 17:01:32.247292;1;214
3426;58.8;24.0;2021-08-11 17:01:48.902976;2021-08-11 17:01:40.425817;2021-08-11 17:01:50.434021;2;214
3427;58.7;24.0;2021-08-11 17:02:06.943701;2021-08-11 17:01:57.735611;2021-08-11 17:02:07.746031;3;214
3428;58.9;24.0;2021-08-11 17:02:22.981650;2021-08-11 17:02:14.247014;2021-08-11 17:02:24.254026;4;214
3429;58.7;24.0;2021-08-11 17:02:43.029385;2021-08-11 17:02:33.311549;2021-08-11 17:02:43.322036;5;214
3430;58.6;24.0;2021-08-11 17:03:01.069944;2021-08-11 17:02:52.515992;2021-08-11 17:03:02.526043;6;214
3431;58.5;24.0;2021-08-11 17:03:19.110557;2021-08-11 17:03:10.813168;2021-08-11 17:03:20.822034;7;214
3432;58.7;24.0;2021-08-11 17:03:37.155237;2021-08-11 17:03:27.643175;2021-08-11 17:03:37.653723;8;214
3433;58.5;24.0;2021-08-11 17:03:53.189313;2021-08-11 17:03:44.444260;2021-08-11 17:03:54.454063;9;214
3434;58.6;24.0;2021-08-11 17:04:09.227271;2021-08-11 17:04:00.522468;2021-08-11 17:04:10.530045;10;214
3435;58.5;24.0;2021-08-11 17:04:25.265248;2021-08-11 17:04:16.630980;2021-08-11 17:04:26.641479;11;214
3436;58.7;24.1;2021-08-11 17:04:43.306065;2021-08-11 17:04:34.922814;2021-08-11 17:04:44.930069;12;214
3437;58.7;24.0;2021-08-11 17:04:59.343929;2021-08-11 17:04:50.566389;2021-08-11 17:05:00.574061;13;214
3438;58.0;24.1;2021-08-11 17:05:17.384567;2021-08-11 17:05:08.976287;2021-08-11 17:05:18.985960;14;214
3439;57.9;24.1;2021-08-11 17:05:35.425452;2021-08-11 17:05:26.824467;2021-08-11 17:05:36.834025;15;214
3440;58.0;24.1;2021-08-11 17:05:55.472853;2021-08-11 17:05:46.499824;2021-08-11 17:05:56.510035;0;215
3441;58.3;24.1;2021-08-11 17:06:17.523123;2021-08-11 17:06:08.379193;2021-08-11 17:06:18.386030;1;215
3442;58.4;24.0;2021-08-11 17:06:35.563741;2021-08-11 17:06:26.481863;2021-08-11 17:06:36.490034;2;215
3443;58.6;24.0;2021-08-11 17:06:53.604480;2021-08-11 17:06:43.919867;2021-08-11 17:06:53.930453;3;215
3444;58.7;23.9;2021-08-11 17:07:09.642454;2021-08-11 17:07:00.332346;2021-08-11 17:07:10.342028;4;215
3445;58.8;23.9;2021-08-11 17:07:27.683156;2021-08-11 17:07:19.215370;2021-08-11 17:07:29.221983;5;215
3446;59.1;23.9;2021-08-11 17:07:47.730763;2021-08-11 17:07:38.383538;2021-08-11 17:07:48.393988;6;215
3447;59.2;23.9;2021-08-11 17:08:05.771514;2021-08-11 17:07:56.316801;2021-08-11 17:08:06.326062;7;215
3448;59.2;23.9;2021-08-11 17:08:21.809522;2021-08-11 17:08:13.407163;2021-08-11 17:08:23.414109;8;215
3449;59.2;24.0;2021-08-11 17:08:39.850207;2021-08-11 17:08:30.435833;2021-08-11 17:08:40.446533;9;215
3450;59.0;24.0;2021-08-11 17:08:55.888172;2021-08-11 17:08:46.262744;2021-08-11 17:08:56.270202;10;215
3451;58.9;24.0;2021-08-11 17:09:11.926315;2021-08-11 17:09:02.291805;2021-08-11 17:09:12.301982;11;215
